6133,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6134,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6135,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6136,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6137,1211,1211,1211,,0,1,1211,1211,1,1,1,0,0,0,0,1
6138,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6139,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6141,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6142,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6144,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6146,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6148,1211,1211,1211,,0,1,1211,1211,1,1,1,0,0,0,0,1
6149,1211,1211,1211,,0,1,1211,1211,1,1,1,0,0,0,0,1
6150,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6151,112,112,112,,0,1,112,112,1,1,1,0,0,0,0,1
6152,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6153,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6154,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6155,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6156,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6157,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6159,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6160,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6161,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6163,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6166,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6167,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6168,122,122,122,,0,1,122,122,1,1,1,0,0,0,0,1
6169,122,122,122,,0,1,122,122,1,1,1,0,0,0,0,1
6170,12,11,11,,0,0,11,11,1,0,0,1,0,0,0,0
6171,111,111,111,,0,1,111,111,1,1,1,0,0,0,0,1
6173,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6174,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6175,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6176,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6177,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6178,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6179,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6180,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6182,112,112,112,,0,1,112,112,1,1,1,0,0,0,0,1
6183,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6184,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6185,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6186,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6187,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6188,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6189,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6190,122,122,122,,0,1,122,122,1,1,1,0,0,0,0,1
6191,112,122,112,2,1,1,122,122,1,0,0,0,0,1,0,1
6192,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6193,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6194,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6196,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6197,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6198,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6199,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6200,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6201,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6202,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6203,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6204,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6205,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6206,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6208,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6209,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6213,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6214,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6215,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6216,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6217,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6219,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
