6089,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6090,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6091,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6092,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6093,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6094,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6096,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6097,111,113,111,3 3,1,1,113,112,0,0,0,0,0,1,0
6102,1211,1211,1211,,0,1,1211,1211,1,1,1,0,0,0,0
6103,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6104,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6105,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6107,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
6108,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6113,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6114,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6117,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6119,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6120,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6121,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6123,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6125,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
6128,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6130,22,22,22,,0,1,22,22,1,1,1,0,0,0,0
6131,22,22,22,,0,1,22,22,1,1,1,0,0,0,0
6132,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6133,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6134,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6135,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6136,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6137,1211,1211,1211,,0,1,1211,1211,1,1,1,0,0,0,0
6138,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6139,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6141,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6142,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6144,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6146,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6148,1211,1211,1211,,0,1,1211,1211,1,1,1,0,0,0,0
6149,1211,1211,1211,,0,1,1211,1211,1,1,1,0,0,0,0
6150,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6151,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
6152,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6153,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6154,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6155,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6156,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6157,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6159,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6160,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6161,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6163,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6166,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
